id,destination_name,city,state_region,country,category,description,best_time_to_visit,average_budget,safety_score,popularity_score,latitude,longitude,image_url
f6650450-c346-4ba2-a5ad-40fdc29bf3e3,Venice (4),Venice,Veneto,Italy,heritage,Historic destination with ancient monuments and architectural marvels.,Nov-Feb,13803,6.7,6.9,45.4762,12.269,https://images.unsplash.com/photo-1524492412937-b28074a5d7da?w=800
a7384d62-cacf-4f83-b49d-2fb95a755be6,Barcelona (4),Barcelona,Catalonia,Spain,city,"Vibrant urban destination with culture, cuisine, and nightlife.",Year-round,39506,7.6,7.7,41.4334,2.1381,https://images.unsplash.com/photo-1477959858617-67f85cf4f1df?w=800
1d334061-af83-4600-ad24-7d84db2423e1,Santorini (4),Santorini,Greece,Greece,island,Tropical island paradise with turquoise waters.,Jul-Sep,26329,9.3,5.8,36.3644,25.4308,https://images.unsplash.com/photo-1506197603052-3cc9c3a201bd?w=800
fed03df6-394c-4d36-88f3-35a045b09a44,Athens (4),Athens,Attica,Greece,heritage,Historic destination with ancient monuments and architectural marvels.,Oct-Mar,12936,5.8,8.3,37.954,23.7598,https://images.unsplash.com/photo-1524492412937-b28074a5d7da?w=800
d8badb27-540e-4f2b-933b-41851b75119f,Amsterdam (4),Amsterdam,Netherlands,Netherlands,city,"Vibrant urban destination with culture, cuisine, and nightlife.",Nov-Feb,37332,7.9,6.5,52.3903,4.9348,https://images.unsplash.com/photo-1477959858617-67f85cf4f1df?w=800
d386b77b-4bbe-44d9-b0b8-88e0e1f151da,Berlin (4),Berlin,Germany,Germany,city,"Vibrant urban destination with culture, cuisine, and nightlife.",Oct-Mar,22717,7.7,7.6,52.5557,13.407,https://images.unsplash.com/photo-1477959858617-67f85cf4f1df?w=800
57a96959-c5b6-479c-abce-d6ef772de13a,Vienna (4),Vienna,Austria,Austria,heritage,Historic destination with ancient monuments and architectural marvels.,Oct-Mar,18886,8.3,7.8,48.2364,16.3351,https://images.unsplash.com/photo-1524492412937-b28074a5d7da?w=800
f464fbbd-75ed-4f93-99b0-c59eaa39a2ca,Prague (4),Prague,Czech Republic,Czech Republic,heritage,Historic destination with ancient monuments and architectural marvels.,Nov-Feb,8428,7.8,7.8,50.122,14.3978,https://images.unsplash.com/photo-1524492412937-b28074a5d7da?w=800
b19a4aaa-892f-436d-8fbb-8b7d09ebac48,Budapest (4),Budapest,Hungary,Hungary,heritage,Historic destination with ancient monuments and architectural marvels.,Oct-Mar,15219,8.6,8.8,47.5346,19.0782,https://images.unsplash.com/photo-1524492412937-b28074a5d7da?w=800
e7aa4676-6b51-4702-90ee-7d052bed1f46,Interlaken (4),Interlaken,Bern,Switzerland,adventure,"Thrilling destination for trekking, skiing, and adventure sports.",Jul-Sep,16655,7.0,7.3,46.6972,7.8169,https://images.unsplash.com/photo-1551632811-561732d1e306?w=800
c1182f4a-36a0-4661-8d52-eefe9087dd2f,London (4),London,England,United Kingdom,city,"Vibrant urban destination with culture, cuisine, and nightlife.",Apr-Jun,23204,6.1,7.9,51.5268,-0.1739,https://images.unsplash.com/photo-1477959858617-67f85cf4f1df?w=800
fc19a23f-71b0-4255-a262-187acd3d2f28,Edinburgh (4),Edinburgh,Scotland,United Kingdom,heritage,Historic destination with ancient monuments and architectural marvels.,Apr-Jun,17313,6.5,8.6,55.9954,-3.1486,https://images.unsplash.com/photo-1524492412937-b28074a5d7da?w=800
43cd5fb8-a63e-4322-b11e-1a0770800f31,Lisbon (4),Lisbon,Portugal,Portugal,city,"Vibrant urban destination with culture, cuisine, and nightlife.",Oct-Mar,21071,8.8,6.5,38.7003,-9.1401,https://images.unsplash.com/photo-1477959858617-67f85cf4f1df?w=800
7b398611-3d02-458b-8c59-8995610fde72,Reykjavik (4),Reykjavik,Iceland,Iceland,adventure,"Thrilling destination for trekking, skiing, and adventure sports.",Oct-Mar,15469,6.0,9.7,64.1409,-21.91,https://images.unsplash.com/photo-1551632811-561732d1e306?w=800
0ea5ab21-c1b3-496f-b347-053f776acc41,New York (4),New York,New York,USA,city,"Vibrant urban destination with culture, cuisine, and nightlife.",Apr-Jun,33881,7.2,8.1,40.6816,-74.0349,https://images.unsplash.com/photo-1477959858617-67f85cf4f1df?w=800
98653b5b-1105-44f3-8860-1c5da80e69c3,Los Angeles (4),Los Angeles,California,USA,city,"Vibrant urban destination with culture, cuisine, and nightlife.",Jul-Sep,34279,7.4,7.5,34.0396,-118.2881,https://images.unsplash.com/photo-1477959858617-67f85cf4f1df?w=800
57a1ad62-81e1-4105-8c4d-438996f9a88d,Miami (4),Miami,Florida,USA,beach,Stunning coastal destination with golden sands and azure waters.,Nov-Feb,10150,6.7,7.4,25.7253,-80.1567,https://images.unsplash.com/photo-1507525428034-b723cf961d3e?w=800
e42a6862-257d-431e-a114-ab5ed0e82c79,Cancun (4),Cancun,Mexico,Mexico,beach,Stunning coastal destination with golden sands and azure waters.,Year-round,8948,6.2,9.2,21.132,-86.8957,https://images.unsplash.com/photo-1507525428034-b723cf961d3e?w=800
8bcbdc59-91c3-4a59-bc07-61c8446d0b9f,Rio de Janeiro (4),Rio de Janeiro,Rio,Brazil,city,"Vibrant urban destination with culture, cuisine, and nightlife.",Oct-Mar,24956,5.7,6.7,-22.9369,-43.1861,https://images.unsplash.com/photo-1477959858617-67f85cf4f1df?w=800
9055f992-d5d6-43ae-ba5b-887fef3bddba,Buenos Aires (4),Buenos Aires,Argentina,Argentina,city,"Vibrant urban destination with culture, cuisine, and nightlife.",Jul-Sep,26551,7.1,9.4,-34.5856,-58.4074,https://images.unsplash.com/photo-1477959858617-67f85cf4f1df?w=800
ad5c05a2-ddde-414c-9ab5-d675d8724daa,Machu Picchu (4),Machu Picchu,Cusco,Peru,heritage,Historic destination with ancient monuments and architectural marvels.,Jul-Sep,15732,7.3,9.6,-13.1656,-72.5399,https://images.unsplash.com/photo-1524492412937-b28074a5d7da?w=800
01ba999b-c840-4ee7-ace2-c3831d116e87,Cape Town (4),Cape Town,Western Cape,South Africa,city,"Vibrant urban destination with culture, cuisine, and nightlife.",Apr-Jun,15358,8.9,6.2,-33.8918,18.3831,https://images.unsplash.com/photo-1477959858617-67f85cf4f1df?w=800
c2d5257f-c903-42fd-af5c-7d9d6e40a9f1,Nairobi (4),Nairobi,Nairobi,Kenya,city,"Vibrant urban destination with culture, cuisine, and nightlife.",Oct-Mar,22666,5.7,9.1,-1.2641,36.7933,https://images.unsplash.com/photo-1477959858617-67f85cf4f1df?w=800
1fb72a38-b277-4f8e-958d-48a2c91b5e29,Zanzibar (4),Zanzibar,Tanzania,Tanzania,island,Tropical island paradise with turquoise waters.,Nov-Feb,57426,6.4,6.0,-6.1507,39.2039,https://images.unsplash.com/photo-1506197603052-3cc9c3a201bd?w=800
b2c88ca0-5b29-4b47-853c-55a16c56cd98,Sydney (4),Sydney,New South Wales,Australia,city,"Vibrant urban destination with culture, cuisine, and nightlife.",Oct-Mar,25535,9.1,8.1,-33.8587,151.1601,https://images.unsplash.com/photo-1477959858617-67f85cf4f1df?w=800
33d8f16d-e2ac-4afd-b2c3-eae2d8ebb15b,Melbourne (4),Melbourne,Victoria,Australia,city,"Vibrant urban destination with culture, cuisine, and nightlife.",Apr-Jun,29934,8.7,6.5,-37.7669,144.9774,https://images.unsplash.com/photo-1477959858617-67f85cf4f1df?w=800
4deae0d5-230a-4ef1-a90d-7680cde961a7,Queenstown (4),Queenstown,Otago,New Zealand,adventure,"Thrilling destination for trekking, skiing, and adventure sports.",Jul-Sep,20336,8.9,7.2,-45.0594,168.6428,https://images.unsplash.com/photo-1551632811-561732d1e306?w=800
58eabdd3-0d40-4821-a015-ee30d46d3e1d,Maldives (4),Maldives,South Asia,Maldives,island,Tropical island paradise with turquoise waters.,Year-round,55868,7.1,5.5,3.204,73.2369,https://images.unsplash.com/photo-1506197603052-3cc9c3a201bd?w=800
648e6aed-1a42-4094-a84a-afdee5399ab0,Seychelles (4),Seychelles,Mahe,Seychelles,island,Tropical island paradise with turquoise waters.,Apr-Jun,51795,8.1,7.9,-4.6998,55.4528,https://images.unsplash.com/photo-1506197603052-3cc9c3a201bd?w=800
5861e6ce-a027-4455-9a41-cc06bdfc0824,Mauritius (4),Mauritius,Port Louis,Mauritius,island,Tropical island paradise with turquoise waters.,Oct-Mar,37038,9.5,8.1,-20.3123,57.5283,https://images.unsplash.com/photo-1506197603052-3cc9c3a201bd?w=800
dcba71b8-97b8-45bb-ac62-ef72269ad8aa,Goa (5),Goa,Goa,India,beach,Stunning coastal destination with golden sands and azure waters.,Apr-Jun,14172,6.1,8.7,15.3393,74.1545,https://images.unsplash.com/photo-1507525428034-b723cf961d3e?w=800
98b15a63-eb82-4376-b6d9-fd3559460156,Manali (5),Manali,Himachal Pradesh,India,hill_station,Scenic mountain retreat with breathtaking valley views.,Year-round,11620,8.1,8.3,32.2617,77.2042,https://images.unsplash.com/photo-1506905925346-21bda4d32df4?w=800
5e48ee07-9470-4f88-8e10-c6a37b513c81,Shimla (5),Shimla,Himachal Pradesh,India,hill_station,Scenic mountain retreat with breathtaking valley views.,Apr-Jun,9250,9.1,6.9,31.1285,77.1817,https://images.unsplash.com/photo-1506905925346-21bda4d32df4?w=800
44e401c2-8e44-4590-8b0f-8abe31532910,Dharamshala (5),Dharamshala,Himachal Pradesh,India,hill_station,Scenic mountain retreat with breathtaking valley views.,Year-round,18369,6.3,8.5,32.1912,76.3269,https://images.unsplash.com/photo-1506905925346-21bda4d32df4?w=800
61f7b2ce-e9c0-46fd-aa31-32ac467062a8,Kasol (5),Kasol,Himachal Pradesh,India,village,Charming rustic village with authentic local culture.,Jul-Sep,7503,6.9,6.4,31.9791,77.3303,https://images.unsplash.com/photo-1464822759023-fed622ff2c3b?w=800
9d484ff8-2946-468f-bc68-94953e640bf5,Spiti Valley (5),Spiti Valley,Himachal Pradesh,India,adventure,"Thrilling destination for trekking, skiing, and adventure sports.",Year-round,13935,6.7,7.3,32.2702,78.0583,https://images.unsplash.com/photo-1551632811-561732d1e306?w=800
b90bfeda-ecdb-4a96-b601-be369b54f4ad,Dalhousie (5),Dalhousie,Himachal Pradesh,India,hill_station,Scenic mountain retreat with breathtaking valley views.,Year-round,17499,9.2,9.5,32.5783,75.9915,https://images.unsplash.com/photo-1506905925346-21bda4d32df4?w=800
955f2e07-bbde-4437-8dc6-7eb7cacad130,Jaipur (5),Jaipur,Rajasthan,India,heritage,Historic destination with ancient monuments and architectural marvels.,Nov-Feb,11820,6.4,9.2,26.9044,75.826,https://images.unsplash.com/photo-1524492412937-b28074a5d7da?w=800
64d7e73c-4b78-4e32-980b-09c1afe2d301,Jodhpur (5),Jodhpur,Rajasthan,India,heritage,Historic destination with ancient monuments and architectural marvels.,Apr-Jun,10269,7.8,7.2,26.2007,72.9797,https://images.unsplash.com/photo-1524492412937-b28074a5d7da?w=800
12178595-4b44-4d12-befa-cfa7af402501,Udaipur (5),Udaipur,Rajasthan,India,heritage,Historic destination with ancient monuments and architectural marvels.,Year-round,15507,9.3,5.3,24.6243,73.7125,https://images.unsplash.com/photo-1524492412937-b28074a5d7da?w=800
26a213a9-40b3-4175-af70-198a11c628c0,Jaisalmer (5),Jaisalmer,Rajasthan,India,desert,Vast desert with golden dunes and starry nights.,Jul-Sep,14680,6.7,5.3,26.9511,70.872,https://images.unsplash.com/photo-1509316785289-025f5b846b35?w=800
67e11db6-5b1b-40b2-9c99-cc245873eab0,Pushkar (5),Pushkar,Rajasthan,India,religious,Sacred pilgrimage site with spiritual significance.,Nov-Feb,8614,7.1,7.7,26.5306,74.5468,https://images.unsplash.com/photo-1545126218-ab2e43f54571?w=800
b83c6465-bb8b-4e25-a9aa-632875760bf7,Bikaner (5),Bikaner,Rajasthan,India,heritage,Historic destination with ancient monuments and architectural marvels.,Apr-Jun,20129,8.4,8.7,28.0217,73.325,https://images.unsplash.com/photo-1524492412937-b28074a5d7da?w=800
e60567cb-b84b-4952-a920-22b256bea38f,Mount Abu (5),Mount Abu,Rajasthan,India,hill_station,Scenic mountain retreat with breathtaking valley views.,Nov-Feb,10134,8.0,5.0,24.57,72.7417,https://images.unsplash.com/photo-1506905925346-21bda4d32df4?w=800
e4d229ab-5c7f-463c-9246-3881193f5261,Ranthambore (5),Ranthambore,Rajasthan,India,national_park,Protected wildlife sanctuary with diverse fauna.,Nov-Feb,14441,8.6,7.3,26.0437,76.4614,https://images.unsplash.com/photo-1516026672322-bc52d61a55d5?w=800
c280736c-98b9-4e71-a15f-e946ce05d5c0,Kochi (5),Kochi,Kerala,India,city,"Vibrant urban destination with culture, cuisine, and nightlife.",Year-round,24211,8.0,6.9,9.9777,76.2556,https://images.unsplash.com/photo-1477959858617-67f85cf4f1df?w=800
eb2ea4dc-3ba4-4300-8003-9dfcfa123929,Munnar (5),Munnar,Kerala,India,hill_station,Scenic mountain retreat with breathtaking valley views.,Oct-Mar,13745,6.3,6.8,10.0406,77.0417,https://images.unsplash.com/photo-1506905925346-21bda4d32df4?w=800
5a6e6799-6134-4934-9014-e2239970c1a8,Alleppey (5),Alleppey,Kerala,India,backwater,Serene backwater destination with houseboat stays.,Year-round,14244,5.6,5.0,9.5215,76.3114,https://images.unsplash.com/photo-1602002418082-a4443e081dd1?w=800
3997ed4b-4b54-43a0-bac1-8fd2b2e3e73a,Thekkady (5),Thekkady,Kerala,India,national_park,Protected wildlife sanctuary with diverse fauna.,Apr-Jun,10113,6.0,6.8,9.6089,77.1267,https://images.unsplash.com/photo-1516026672322-bc52d61a55d5?w=800
be873d16-c09e-41de-849e-66ee2014b72a,Kovalam (5),Kovalam,Kerala,India,beach,Stunning coastal destination with golden sands and azure waters.,Oct-Mar,17771,9.3,7.2,8.4024,76.9811,https://images.unsplash.com/photo-1507525428034-b723cf961d3e?w=800
10657f79-dfd3-4038-8417-fa0192fde640,Varkala (5),Varkala,Kerala,India,beach,Stunning coastal destination with golden sands and azure waters.,Jul-Sep,12384,6.9,9.3,8.7238,76.6851,https://images.unsplash.com/photo-1507525428034-b723cf961d3e?w=800
7cc4ef5a-8cc1-44c2-b153-ad095e2e900e,Wayanad (5),Wayanad,Kerala,India,nature,Pristine natural destination with lush landscapes and wildlife.,Jul-Sep,5313,6.4,8.5,11.6485,76.1554,https://images.unsplash.com/photo-1441974231531-c6227db76b6e?w=800
5355d2c8-8060-4f92-862d-5d5e0c100000,Bangalore (5),Bangalore,Karnataka,India,city,"Vibrant urban destination with culture, cuisine, and nightlife.",Year-round,26535,6.2,6.8,12.9867,77.5483,https://images.unsplash.com/photo-1477959858617-67f85cf4f1df?w=800
9941df6d-655d-4297-80c1-ed6b938f095e,Mysore (5),Mysore,Karnataka,India,heritage,Historic destination with ancient monuments and architectural marvels.,Apr-Jun,18636,7.6,5.2,12.3453,76.6556,https://images.unsplash.com/photo-1524492412937-b28074a5d7da?w=800
bdb9ab10-2ba4-4d9c-9fa5-ef0bdff6abc6,Coorg (5),Coorg,Karnataka,India,hill_station,Scenic mountain retreat with breathtaking valley views.,Oct-Mar,5790,8.3,7.0,12.4124,75.7429,https://images.unsplash.com/photo-1506905925346-21bda4d32df4?w=800
cee22f48-8ffa-443d-a202-f9b7a8a7aae1,Hampi (5),Hampi,Karnataka,India,heritage,Historic destination with ancient monuments and architectural marvels.,Jul-Sep,17499,6.1,8.3,15.348,76.4401,https://images.unsplash.com/photo-1524492412937-b28074a5d7da?w=800
793b1626-b7bf-48a2-890b-b726334bb9f4,Gokarna (5),Gokarna,Karnataka,India,beach,Stunning coastal destination with golden sands and azure waters.,Oct-Mar,16846,8.0,8.4,14.5398,74.3587,https://images.unsplash.com/photo-1507525428034-b723cf961d3e?w=800
e48303c8-5be6-4ef4-bc1e-70a3d1ccd879,Chikmagalur (5),Chikmagalur,Karnataka,India,hill_station,Scenic mountain retreat with breathtaking valley views.,Year-round,16776,8.0,6.4,13.3446,75.7718,https://images.unsplash.com/photo-1506905925346-21bda4d32df4?w=800
1c6f083c-636b-4cc8-b8bd-473a6d545968,Chennai (5),Chennai,Tamil Nadu,India,city,"Vibrant urban destination with culture, cuisine, and nightlife.",Year-round,16545,8.6,9.0,13.13,80.2565,https://images.unsplash.com/photo-1477959858617-67f85cf4f1df?w=800
51b961e4-b857-4213-8908-f115e6e537cb,Ooty (5),Ooty,Tamil Nadu,India,hill_station,Scenic mountain retreat with breathtaking valley views.,Jul-Sep,9839,6.1,7.6,11.4474,76.712,https://images.unsplash.com/photo-1506905925346-21bda4d32df4?w=800
2560a7b9-e9e6-442b-8023-801cc5e8ddb8,Kodaikanal (5),Kodaikanal,Tamil Nadu,India,hill_station,Scenic mountain retreat with breathtaking valley views.,Jul-Sep,10416,6.4,5.1,10.197,77.4502,https://images.unsplash.com/photo-1506905925346-21bda4d32df4?w=800
e0b8b1d5-a67b-4e75-bcea-71171980657c,Mahabalipuram (5),Mahabalipuram,Tamil Nadu,India,heritage,Historic destination with ancient monuments and architectural marvels.,Year-round,16961,7.5,9.6,12.6442,80.1503,https://images.unsplash.com/photo-1524492412937-b28074a5d7da?w=800
2bb134c8-d5f0-46ce-9ac9-44c9ef02160e,Rameswaram (5),Rameswaram,Tamil Nadu,India,religious,Sacred pilgrimage site with spiritual significance.,Oct-Mar,7192,8.1,7.2,9.3353,79.2893,https://images.unsplash.com/photo-1545126218-ab2e43f54571?w=800
ac347e64-dc07-4736-ad3e-bb2b80bcdac5,Madurai (5),Madurai,Tamil Nadu,India,religious,Sacred pilgrimage site with spiritual significance.,Oct-Mar,4635,8.8,9.2,9.9604,78.1058,https://images.unsplash.com/photo-1545126218-ab2e43f54571?w=800
01545011-460e-4e18-aeb4-9172ee9ea3b0,Mumbai (5),Mumbai,Maharashtra,India,city,"Vibrant urban destination with culture, cuisine, and nightlife.",Apr-Jun,23959,8.5,5.5,19.1018,72.8323,https://images.unsplash.com/photo-1477959858617-67f85cf4f1df?w=800
5e5bfe52-ff02-445b-bb44-28c49b4784ff,Pune (5),Pune,Maharashtra,India,city,"Vibrant urban destination with culture, cuisine, and nightlife.",Nov-Feb,31736,8.1,6.6,18.5599,73.9022,https://images.unsplash.com/photo-1477959858617-67f85cf4f1df?w=800
d58c9406-6a1a-42c6-9a1b-a69aa3aa3414,Aurangabad (5),Aurangabad,Maharashtra,India,heritage,Historic destination with ancient monuments and architectural marvels.,Apr-Jun,20392,8.4,6.8,19.8605,75.3047,https://images.unsplash.com/photo-1524492412937-b28074a5d7da?w=800
72037718-414a-423e-8340-0b5aab9de996,Lonavala (5),Lonavala,Maharashtra,India,hill_station,Scenic mountain retreat with breathtaking valley views.,Jul-Sep,12479,6.6,6.9,18.7908,73.4391,https://images.unsplash.com/photo-1506905925346-21bda4d32df4?w=800
4add8210-52d5-4fb2-93a0-6e73df2408fb,Mahabaleshwar (5),Mahabaleshwar,Maharashtra,India,hill_station,Scenic mountain retreat with breathtaking valley views.,Nov-Feb,6852,6.0,8.5,17.9717,73.693,https://images.unsplash.com/photo-1506905925346-21bda4d32df4?w=800
b39a285d-59b8-4de9-9f32-874d100d4443,Nasik (5),Nasik,Maharashtra,India,religious,Sacred pilgrimage site with spiritual significance.,Oct-Mar,9816,9.1,7.3,20.0044,73.7836,https://images.unsplash.com/photo-1545126218-ab2e43f54571?w=800
910bd5c7-aba8-42db-a7a5-421c0d00401d,Agra (5),Agra,Uttar Pradesh,India,heritage,Historic destination with ancient monuments and architectural marvels.,Year-round,12221,8.6,7.9,27.213,78.0461,https://images.unsplash.com/photo-1524492412937-b28074a5d7da?w=800
e644c2ca-f09b-4699-be0a-8d418896d518,Varanasi (5),Varanasi,Uttar Pradesh,India,religious,Sacred pilgrimage site with spiritual significance.,Nov-Feb,10914,9.2,5.5,25.3087,82.9285,https://images.unsplash.com/photo-1545126218-ab2e43f54571?w=800
9f6b16de-d236-4f52-9847-ecb64224755d,Lucknow (5),Lucknow,Uttar Pradesh,India,city,"Vibrant urban destination with culture, cuisine, and nightlife.",Apr-Jun,31462,6.8,8.4,26.8645,80.973,https://images.unsplash.com/photo-1477959858617-67f85cf4f1df?w=800
6c9cf3ed-b60b-4237-baf5-d178fc6f4e41,Mathura (5),Mathura,Uttar Pradesh,India,religious,Sacred pilgrimage site with spiritual significance.,Year-round,14858,7.8,9.7,27.5094,77.6575,https://images.unsplash.com/photo-1545126218-ab2e43f54571?w=800
56048e39-4557-4db3-a925-1c357e154d9a,Vrindavan (5),Vrindavan,Uttar Pradesh,India,religious,Sacred pilgrimage site with spiritual significance.,Year-round,14276,8.3,5.5,27.5874,77.6791,https://images.unsplash.com/photo-1545126218-ab2e43f54571?w=800
bcbad7ed-659b-4694-9ba8-baca66d4048d,Ayodhya (5),Ayodhya,Uttar Pradesh,India,religious,Sacred pilgrimage site with spiritual significance.,Apr-Jun,13874,8.2,6.8,26.8261,82.2056,https://images.unsplash.com/photo-1545126218-ab2e43f54571?w=800
4ce8665d-f0e6-440c-8971-17d039513ac0,Ahmedabad (5),Ahmedabad,Gujarat,India,city,"Vibrant urban destination with culture, cuisine, and nightlife.",Year-round,11788,5.5,9.5,23.0231,72.5683,https://images.unsplash.com/photo-1477959858617-67f85cf4f1df?w=800
ce278517-ecbb-4081-a8bb-5c6542cbea21,Rann of Kutch (5),Rann of Kutch,Gujarat,India,desert,Vast desert with golden dunes and starry nights.,Jul-Sep,20244,6.2,8.6,23.7158,70.7853,https://images.unsplash.com/photo-1509316785289-025f5b846b35?w=800
0998d813-cddf-4351-8ffc-fe29dbdd2a08,Somnath (5),Somnath,Gujarat,India,religious,Sacred pilgrimage site with spiritual significance.,Apr-Jun,3824,7.5,7.6,20.8885,70.4159,https://images.unsplash.com/photo-1545126218-ab2e43f54571?w=800
e0993434-1dd3-4b63-847c-4df6a1016019,Dwarka (5),Dwarka,Gujarat,India,religious,Sacred pilgrimage site with spiritual significance.,Oct-Mar,10521,7.3,7.8,22.203,68.9683,https://images.unsplash.com/photo-1545126218-ab2e43f54571?w=800
